cluster,id,formula,tc,origin,side,n,n_zero,n_pos,tc_max
Ba-Cu-O-Pr-Y|Y0.5Pr0.5Ba2Cu3O6.68,Y0.5Pr0.5Ba2Cu3O6.61-MP-mp-1228182.cif,Y0.5Pr0.5Ba2Cu3O6.61,4.6,new,low,8,1,7,27.1
Ba-Cu-O-Pr-Y|Y0.6Pr0.4Ba2Cu3O6.65,Y0.6Pr0.4Ba2Cu3O6.65-MP-mp-1228182.cif,Y0.6Pr0.4Ba2Cu3O6.65,31.7,new,high,2,0,2,31.7
Ba-Cu-O-Pr-Y|Y0.6Pr0.4Ba2Cu3O6.65,Y0.6Pr0.4Ba2Cu3O6.61-MP-mp-1228182.cif,Y0.6Pr0.4Ba2Cu3O6.61,13.0,new,low,2,0,2,31.7
Ba-Cu-O-Pr-Y|Y0.6Pr0.4Ba2Cu3O6.53,Y0.6Pr0.4Ba2Cu3O6.53-MP-mp-1228182.cif,Y0.6Pr0.4Ba2Cu3O6.53,15.0,new,high,3,1,2,15.0
Ba-Cu-O-Pr-Y|Y0.6Pr0.4Ba2Cu3O6.53,Y0.6Pr0.4Ba2Cu3O6.5-MP-mp-1228182.cif,Y0.6Pr0.4Ba2Cu3O6.5,14.9,new,high,3,1,2,15.0
Ba-Cu-O-Pr-Y|Y0.6Pr0.4Ba2Cu3O6.53,Y0.6Pr0.4Ba2Cu3O6.45-MP-mp-1229245.cif,Y0.6Pr0.4Ba2Cu3O6.45,0.0,new,zero,3,1,2,15.0
Ba-Cu-O-Tm|Tm1Ba2Cu3O6.49,Tm1Ba2Cu3O6.49-MP-mp-1228146.cif,Tm1Ba2Cu3O6.49,50.0,new,high,4,1,3,50.0
Ba-Cu-O-Tm|Tm1Ba2Cu3O6.49,Tm1Ba2Cu3O6.44-MP-mp-1228146.cif,Tm1Ba2Cu3O6.44,28.0,new,high,4,1,3,50.0
Ba-Cu-O-Tm|Tm1Ba2Cu3O6.49,Tm1Ba2Cu3O6.41-MP-mp-1228146.cif,Tm1Ba2Cu3O6.41,19.0,new,low,4,1,3,50.0
Ba-Cu-O-Tm|Tm1Ba2Cu3O6.49,Tm1Ba2Cu3O6.37-MP-mp-1228146.cif,Tm1Ba2Cu3O6.37,0.0,new,zero,4,1,3,50.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.7Zn0.3O8,Y1Ba2Cu3.7Zn0.3O8-MP-mp-6790.cif,Y1Ba2Cu3.7Zn0.3O8,22.5,new,high,2,1,1,22.5
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.7Zn0.3O8,Y1Ba2Cu3.72Zn0.28O8-MP-mp-6790.cif,Y1Ba2Cu3.72Zn0.28O8,0.0,new,zero,2,1,1,22.5
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.84Zn0.16O8,Y1Ba2Cu3.84Zn0.16O8-MP-mp-6790.cif,Y1Ba2Cu3.84Zn0.16O8,31.5,new,high,2,1,1,31.5
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.84Zn0.16O8,Y1Ba2Cu3.85Zn0.15O8-MP-mp-6790.cif,Y1Ba2Cu3.85Zn0.15O8,0.0,new,zero,2,1,1,31.5
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.99Zn0.01O8,Y1Ba2Cu3.928Zn0.072O8-MP-mp-6790.cif,Y1Ba2Cu3.928Zn0.072O8,30.1,new,low,8,0,8,73.3
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.99Zn0.01O8,Y1Ba2Cu3.95Zn0.05O8-MP-mp-6790.cif,Y1Ba2Cu3.95Zn0.05O8,47.25,new,high,8,0,8,73.3
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.99Zn0.01O8,Y1Ba2Cu3.938Zn0.062O8-MP-mp-6790.cif,Y1Ba2Cu3.938Zn0.062O8,43.3,new,high,8,0,8,73.3
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.99Zn0.01O8,Y1Ba2Cu3.956Zn0.044O8-MP-mp-6790.cif,Y1Ba2Cu3.956Zn0.044O8,56.8,new,high,8,0,8,73.3
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.99Zn0.01O8,Y1Ba2Cu3.96Zn0.06O8-MP-mp-6790.cif,Y1Ba2Cu3.96Zn0.06O8,50.1,new,high,8,0,8,73.3
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.99Zn0.01O8,Y1Ba2Cu3.972Zn0.028O8-MP-mp-6790.cif,Y1Ba2Cu3.972Zn0.028O8,63.0,new,high,8,0,8,73.3
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.99Zn0.01O8,Y1Ba2Cu3.99Zn0.01O8-MP-mp-6790.cif,Y1Ba2Cu3.99Zn0.01O8,73.3,new,high,8,0,8,73.3
Ba-Cu-O-Y-Zn|Y1Ba2Cu3.99Zn0.01O8,Y1Ba2Cu3.985Zn0.015O7.95-MP-mp-6790.cif,Y1Ba2Cu3.985Zn0.015O7.95,70.0,new,high,8,0,8,73.3
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.7Zn0.3O6.92,Y1Ba2Cu2.7Zn0.3O6.89-MP-mp-20674.cif,Y1Ba2Cu2.7Zn0.3O6.89,0.0,new,zero,5,4,1,47.2
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.7Zn0.3O6.92,Y1Ba2Cu2.7Zn0.3O6.92-MP-mp-20674.cif,Y1Ba2Cu2.7Zn0.3O6.92,47.2,new,high,5,4,1,47.2
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.7Zn0.3O6.92,Y1Ba2Cu2.7Zn0.3O6.97-MP-mp-20674.cif,Y1Ba2Cu2.7Zn0.3O6.97,0.0,new,zero,5,4,1,47.2
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.7Zn0.3O6.92,Y1Ba2Cu2.73Zn0.27O7-MP-mp-20674.cif,Y1Ba2Cu2.73Zn0.27O7,0.0,new,zero,5,4,1,47.2
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.7Zn0.3O6.92,Y1Ba2Cu2.7Zn0.3O6.85-MP-mp-20674.cif,Y1Ba2Cu2.7Zn0.3O6.85,0.0,new,zero,5,4,1,47.2
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.79Zn0.21O6.97-MP-mp-20674.cif,Y1Ba2Cu2.79Zn0.21O6.97,17.1,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.88Zn0.12O6.95-MP-mp-20674.cif,Y1Ba2Cu2.88Zn0.12O6.95,64.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.88Zn0.12O7-MP-mp-20674.cif,Y1Ba2Cu2.88Zn0.12O7,49.80666667,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.9Zn0.1O7-MP-mp-20674.cif,Y1Ba2Cu2.9Zn0.1O7,47.5,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.95-MP-mp-20674.cif,Y1Ba2Cu2.91Zn0.09O6.95,56.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.97-MP-mp-20674.cif,Y1Ba2Cu2.94Zn0.06O6.97,67.6,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.955Zn0.045O7-MP-mp-20674.cif,Y1Ba2Cu2.955Zn0.045O7,70.1,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.97-MP-mp-20674.cif,Y1Ba2Cu2.97Zn0.03O6.97,80.05,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.98Zn0.02O7-MP-mp-20674.cif,Y1Ba2Cu2.98Zn0.02O7,80.2,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.85Zn0.15O6.97-MP-mp-20674.cif,Y1Ba2Cu2.85Zn0.15O6.97,39.1,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.9955Zn0.0045O6.95-MP-mp-20674.cif,Y1Ba2Cu2.9955Zn0.0045O6.95,90.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.985Zn0.015O6.95-MP-mp-20674.cif,Y1Ba2Cu2.985Zn0.015O6.95,87.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.993Zn0.007O7-MP-mp-20674.cif,Y1Ba2Cu2.993Zn0.007O7,85.25,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.775Zn0.225O6.93-MP-mp-20674.cif,Y1Ba2Cu2.775Zn0.225O6.93,25.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.79Zn0.21O6.9-MP-mp-20674.cif,Y1Ba2Cu2.79Zn0.21O6.9,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.826Zn0.174O6.89-MP-mp-20674.cif,Y1Ba2Cu2.826Zn0.174O6.89,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.883Zn0.117O6.9-MP-mp-20674.cif,Y1Ba2Cu2.883Zn0.117O6.9,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.88Zn0.12O6.92-MP-mp-20674.cif,Y1Ba2Cu2.88Zn0.12O6.92,53.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.9Zn0.1O6.94-MP-mp-20674.cif,Y1Ba2Cu2.9Zn0.1O6.94,39.975,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.9Zn0.1O6.88-MP-mp-20674.cif,Y1Ba2Cu2.9Zn0.1O6.88,4.3,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.93-MP-mp-20674.cif,Y1Ba2Cu2.91Zn0.09O6.93,55.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.9-MP-mp-20674.cif,Y1Ba2Cu2.91Zn0.09O6.9,74.6,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.925Zn0.075O6.94-MP-mp-20674.cif,Y1Ba2Cu2.925Zn0.075O6.94,65.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.93-MP-mp-20674.cif,Y1Ba2Cu2.94Zn0.06O6.93,75.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.91-MP-mp-20674.cif,Y1Ba2Cu2.94Zn0.06O6.91,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.95Zn0.05O6.94-MP-mp-20674.cif,Y1Ba2Cu2.95Zn0.05O6.94,73.9,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.841Zn0.159O6.89-MP-mp-20674.cif,Y1Ba2Cu2.841Zn0.159O6.89,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.982Zn0.018O6.9-MP-mp-20674.cif,Y1Ba2Cu2.982Zn0.018O6.9,89.2,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.9925Zn0.0075O6.92-MP-mp-20674.cif,Y1Ba2Cu2.9925Zn0.0075O6.92,88.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.9-MP-mp-20674.cif,Y1Ba2Cu2.97Zn0.03O6.9,81.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.93-MP-mp-20674.cif,Y1Ba2Cu2.97Zn0.03O6.93,82.8,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.79Zn0.21O6.81-MP-mp-20674.cif,Y1Ba2Cu2.79Zn0.21O6.81,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.8Zn0.2O6.85-MP-mp-20674.cif,Y1Ba2Cu2.8Zn0.2O6.85,30.69,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.8Zn0.2O6.79-MP-mp-1228903.cif,Y1Ba2Cu2.8Zn0.2O6.79,45.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.85Zn0.15O6.85-MP-mp-20674.cif,Y1Ba2Cu2.85Zn0.15O6.85,47.6,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.9Zn0.1O6.81-MP-mp-20674.cif,Y1Ba2Cu2.9Zn0.1O6.81,27.5,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.9Zn0.1O6.85-MP-mp-20674.cif,Y1Ba2Cu2.9Zn0.1O6.85,50.08,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.83-MP-mp-20674.cif,Y1Ba2Cu2.91Zn0.09O6.83,45.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.919Zn0.081O6.8-MP-mp-1228903.cif,Y1Ba2Cu2.919Zn0.081O6.8,24.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.919Zn0.081O6.83-MP-mp-20674.cif,Y1Ba2Cu2.919Zn0.081O6.83,28.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.925Zn0.075O6.85-MP-mp-20674.cif,Y1Ba2Cu2.925Zn0.075O6.85,63.6,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.83-MP-mp-20674.cif,Y1Ba2Cu2.94Zn0.06O6.83,55.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.84-MP-mp-20674.cif,Y1Ba2Cu2.94Zn0.06O6.84,60.8,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.85-MP-mp-20674.cif,Y1Ba2Cu2.97Zn0.03O6.85,77.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.961Zn0.039O6.78-MP-mp-1228903.cif,Y1Ba2Cu2.961Zn0.039O6.78,42.9,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.975Zn0.025O6.85-MP-mp-20674.cif,Y1Ba2Cu2.975Zn0.025O6.85,72.85,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.982Zn0.018O6.78-MP-mp-1228903.cif,Y1Ba2Cu2.982Zn0.018O6.78,56.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.95Zn0.05O6.8-MP-mp-1228903.cif,Y1Ba2Cu2.95Zn0.05O6.8,60.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.95Zn0.05O6.85-MP-mp-20674.cif,Y1Ba2Cu2.95Zn0.05O6.85,66.19,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.79Zn0.21O6.74-MP-mp-1228425.cif,Y1Ba2Cu2.79Zn0.21O6.74,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.79Zn0.21O6.76-MP-mp-1228903.cif,Y1Ba2Cu2.79Zn0.21O6.76,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.75-MP-mp-1228425.cif,Y1Ba2Cu2.91Zn0.09O6.75,23.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.77-MP-mp-1228903.cif,Y1Ba2Cu2.91Zn0.09O6.77,30.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.7-MP-mp-1228425.cif,Y1Ba2Cu2.91Zn0.09O6.7,20.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.919Zn0.081O6.75-MP-mp-1228425.cif,Y1Ba2Cu2.919Zn0.081O6.75,20.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.73-MP-mp-1228425.cif,Y1Ba2Cu2.91Zn0.09O6.73,25.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.79Zn0.21O6.7-MP-mp-1228425.cif,Y1Ba2Cu2.79Zn0.21O6.7,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.931Zn0.069O6.7-MP-mp-1228425.cif,Y1Ba2Cu2.931Zn0.069O6.7,25.5,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.95Zn0.05O6.75-MP-mp-1228425.cif,Y1Ba2Cu2.95Zn0.05O6.75,48.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.75-MP-mp-1228425.cif,Y1Ba2Cu2.94Zn0.06O6.75,37.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.73-MP-mp-1228425.cif,Y1Ba2Cu2.94Zn0.06O6.73,35.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.95Zn0.05O6.72-MP-mp-1228425.cif,Y1Ba2Cu2.95Zn0.05O6.72,30.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.961Zn0.039O6.7-MP-mp-1228425.cif,Y1Ba2Cu2.961Zn0.039O6.7,38.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.75-MP-mp-1228425.cif,Y1Ba2Cu2.97Zn0.03O6.75,58.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.77-MP-mp-1228903.cif,Y1Ba2Cu2.97Zn0.03O6.77,64.2,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.7-MP-mp-1228425.cif,Y1Ba2Cu2.97Zn0.03O6.7,50.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.982Zn0.018O6.75-MP-mp-1228425.cif,Y1Ba2Cu2.982Zn0.018O6.75,59.9,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.919Zn0.081O6.7-MP-mp-1228425.cif,Y1Ba2Cu2.919Zn0.081O6.7,17.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.76-MP-mp-1228903.cif,Y1Ba2Cu2.94Zn0.06O6.76,42.55,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.88Zn0.12O6.63-MP-mp-1228425.cif,Y1Ba2Cu2.88Zn0.12O6.63,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.65-MP-mp-1228425.cif,Y1Ba2Cu2.94Zn0.06O6.65,18.9,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.95Zn0.05O6.69-MP-mp-1228425.cif,Y1Ba2Cu2.95Zn0.05O6.69,25.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.68-MP-mp-1228425.cif,Y1Ba2Cu2.94Zn0.06O6.68,22.5,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.95Zn0.05O6.63-MP-mp-1228425.cif,Y1Ba2Cu2.95Zn0.05O6.63,23.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.67-MP-mp-1228425.cif,Y1Ba2Cu2.97Zn0.03O6.67,39.8,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.68-MP-mp-1228425.cif,Y1Ba2Cu2.97Zn0.03O6.68,41.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.63-MP-mp-1228425.cif,Y1Ba2Cu2.97Zn0.03O6.63,42.5,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.994Zn0.006O6.63-MP-mp-1228425.cif,Y1Ba2Cu2.994Zn0.006O6.63,60.0,new,high,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.63-MP-mp-1228425.cif,Y1Ba2Cu2.91Zn0.09O6.63,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.65-MP-mp-1228425.cif,Y1Ba2Cu2.91Zn0.09O6.65,10.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.6-MP-mp-1228425.cif,Y1Ba2Cu2.91Zn0.09O6.6,6.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.56-MP-mp-1228425.cif,Y1Ba2Cu2.91Zn0.09O6.56,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.931Zn0.069O6.6-MP-mp-1228425.cif,Y1Ba2Cu2.931Zn0.069O6.6,20.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.59-MP-mp-1228425.cif,Y1Ba2Cu2.94Zn0.06O6.59,18.75,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.95Zn0.05O6.56-MP-mp-1228425.cif,Y1Ba2Cu2.95Zn0.05O6.56,24.0,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.97Zn0.03O6.59-MP-mp-1228425.cif,Y1Ba2Cu2.97Zn0.03O6.59,38.7,new,low,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.91Zn0.09O6.44-MP-mp-20897.cif,Y1Ba2Cu2.91Zn0.09O6.44,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.42-MP-mp-1228903.cif,Y1Ba2Cu2.94Zn0.06O6.42,0.0,new,zero,99,21,78,90.0
Ba-Cu-O-Y-Zn|Y1Ba2Cu2.9955Zn0.0045O6.95,Y1Ba2Cu2.94Zn0.06O6.38-MP-mp-1229067.cif,Y1Ba2Cu2.94Zn0.06O6.38,0.0,new,zero,99,21,78,90.0
