cif,material_id,e_above_hull,formation_energy_per_atom
mp-727356.cif,mp-727356,0.10021067112500001,-1.050072126166666
mp-1190313.cif,mp-1190313,0.595004004750009,-0.7358920746666661
mp-1106057.cif,mp-1106057,0.0,-0.332393145087718
mp-5135.cif,mp-5135,0.0,-0.552899279999998
mp-1189595.cif,mp-1189595,0.0,-0.49242435481481406
mp-19771.cif,mp-19771,0.0,-0.600370298333334
mp-1104374.cif,mp-1104374,0.022537486923076003,-0.33445342551282004
mp-5976.cif,mp-5976,0.0,-0.7897868223333311
mp-12080.cif,mp-12080,0.139205036999999,-0.276505734666668
mp-1105070.cif,mp-1105070,0.020660032307688002,-0.13922872602563902
mp-19909.cif,mp-19909,0.1125594188,-0.347251047999998
mp-22066.cif,mp-22066,0.0,-0.552149536999999
mp-2917.cif,mp-2917,0.0,-0.633819243000002
mp-20247.cif,mp-20247,0.045971552857142,-0.29037623595237905
mp-1104283.cif,mp-1104283,0.028855918571432004,-0.43308531595237904
mp-568725.cif,mp-568725,0.0,-0.436771019999997
mp-21426.cif,mp-21426,0.0,-0.454469360333326
mp-1193865.cif,mp-1193865,0.0,-0.276850393589742
mp-4939.cif,mp-4939,0.0,-0.6467177283333311
mp-1194528.cif,mp-1194528,0.030195302692308003,-0.11124521358974201
mp-672392.cif,mp-672392,0.036051265076923,-0.105389251205127
mp-1104284.cif,mp-1104284,0.0,-0.31952327128205005
mp-22180.cif,mp-22180,0.0,-0.794612894333327
mp-20137.cif,mp-20137,0.07273033399999901,-0.8725932650000001
mp-4337.cif,mp-4337,0.0,-0.8784841763333311
mp-21082.cif,mp-21082,0.0,-0.647457948333334
mp-24074.cif,mp-24074,0.009428496250002001,-2.24380406363095
mp-559476.cif,mp-559476,0.011947426923076002,-1.477085670320513
mp-559637.cif,mp-559637,0.0,-1.489033097243589
mp-1205433.cif,mp-1205433,0.0,-0.8358744505555551
mp-1104103.cif,mp-1104103,0.0,-0.34159764026083
mp-21000.cif,mp-21000,0.0,-0.48181304150574206
mp-20668.cif,mp-20668,0.0,-0.31942986148099
mp-4985.cif,mp-4985,0.0,-0.675646738793102
mp-1105051.cif,mp-1105051,0.001565545031831,-0.13828193378868
mp-1103518.cif,mp-1103518,0.0,-1.0457019865
mp-1104138.cif,mp-1104138,0.048906754333330006,-0.798985366249999
mp-1196716.cif,mp-1196716,0.0,-1.454962875128206
mp-1199424.cif,mp-1199424,0.518930174210526,-0.47657074035087704
mp-11340.cif,mp-11340,0.0,-0.624940569523809
mp-1105834.cif,mp-1105834,0.0032040397368420003,-0.38896282298245505
mp-1202380.cif,mp-1202380,0.0,-0.392166862719298
mp-866032.cif,mp-866032,0.0,-0.8288870137074811
mp-1079900.cif,mp-1079900,0.0,-0.557432495999998
mp-1080746.cif,mp-1080746,0.184508505875001,-0.22723622533333201
mp-21415.cif,mp-21415,0.0,-0.688793380333333
mp-5227.cif,mp-5227,0.0,-1.012031162190474
mp-1080718.cif,mp-1080718,0.09119780400000001,-0.6339316583333311
mp-1199849.cif,mp-1199849,0.004434675641013,-3.015554490750914
mp-557730.cif,mp-557730,0.009672681538461,-3.010316484853466
mp-568782.cif,mp-568782,0.0,-0.720205341904757
mp-569089.cif,mp-569089,0.0,-1.034877172190476
mp-2954.cif,mp-2954,0.0,-0.5494636823333321
mp-1079089.cif,mp-1079089,0.028524158999995,-1.062028289333332
mp-4065.cif,mp-4065,0.0,-1.09055244833333
mp-4692.cif,mp-4692,0.0,-0.826581188333333
mp-542389.cif,mp-542389,0.0,-0.44062985743589606
mp-12088.cif,mp-12088,0.0,-0.8148608609999991
mp-3301.cif,mp-3301,0.0,-0.914674314333331
mp-1080061.cif,mp-1080061,0.0,-1.083630040333331
mp-3148.cif,mp-3148,0.058983271999998005,-1.024646768333332
mp-2893.cif,mp-2893,0.0,-1.118070554333331
mp-4177.cif,mp-4177,0.0,-0.885264362333333
mp-1025364.cif,mp-1025364,0.009580947142849001,-0.533651549761905
mp-581987.cif,mp-581987,0.005472387360249,-0.243418789855071
mp-580113.cif,mp-580113,0.0,-0.19572832572463802
mp-569825.cif,mp-569825,0.0,-0.7190935442592601
mp-1205037.cif,mp-1205037,0.0,-0.732932806904765
mp-1202044.cif,mp-1202044,0.008050364415585001,-0.27273126867965203
mp-1205189.cif,mp-1205189,0.0,-0.197898382827378
mp-1191751.cif,mp-1191751,0.0023200624999980004,-0.504338238680552
mp-30624.cif,mp-30624,0.0,-0.7284756456349081
mp-543017.cif,mp-543017,0.0,-0.348277235457972
mp-1196965.cif,mp-1196965,0.011602471828121,-0.35691813929687405
mp-567858.cif,mp-567858,0.009391753857142,-1.3076743327142841
mp-1105331.cif,mp-1105331,0.0,-0.263441918611107
mp-573622.cif,mp-573622,0.0,-0.16023249263157402
mp-1195008.cif,mp-1195008,0.023550492074837,-0.256620383775508
mp-1193482.cif,mp-1193482,0.0,-0.480631320059523
mp-22627.cif,mp-22627,0.0,-0.538509323988094
mp-641314.cif,mp-641314,0.007979520267824001,-0.8542756203571401
mp-1204635.cif,mp-1204635,0.0,-0.46475584884803706
mp-1198877.cif,mp-1198877,0.011657191984881,-0.41343334032051204
mp-1103438.cif,mp-1103438,0.00245474250001,-0.5662811898484831
mp-558224.cif,mp-558224,0.0,-2.472540679434524
mp-30960.cif,mp-30960,0.04031862705882,-2.743790955784312
mp-1102728.cif,mp-1102728,0.0,-0.344273992500002
mp-1198587.cif,mp-1198587,0.086310956842105,-0.116030440526314
mp-1196052.cif,mp-1196052,0.026317505526316003,-0.085394759912279
mp-1106052.cif,mp-1106052,0.040939930070179,-0.11257880649122701
mp-1189494.cif,mp-1189494,0.025222797777779003,-0.49408365074074106
mp-3513.cif,mp-3513,0.0,-0.583507309999999
mp-1197186.cif,mp-1197186,0.09402768221053201,-0.142709339122804
mp-13431.cif,mp-13431,0.0,-0.37967793666666205
mp-21382.cif,mp-21382,0.016589262999996,-0.811393761999971
mp-1070646.cif,mp-1070646,0.0034675039999910004,-0.5377796906666671
mp-1103411.cif,mp-1103411,0.0,-0.6251573719444391
mp-1200687.cif,mp-1200687,0.04670483596154,-3.216313358141024
mp-568541.cif,mp-568541,0.0,-0.6631024200000011
mp-16600.cif,mp-16600,0.018478474999984,-3.288080790333332
mp-1198294.cif,mp-1198294,0.0,-0.6513084900925901
mp-1198707.cif,mp-1198707,0.0,-0.669916522592591
mp-20778.cif,mp-20778,0.0,-3.2864306352777772
mp-1069561.cif,mp-1069561,0.0,-2.968465674666666
mp-12574.cif,mp-12574,0.0,-0.44103585666666806
mp-13038.cif,mp-13038,0.0,-2.488949032619046
mp-2238.cif,mp-2238,0.067015169540002,-0.41505746149999806
mp-1079838.cif,mp-1079838,0.0,-0.7071949736666641
mp-12977.cif,mp-12977,0.0,-0.795898240666658
mp-16267.cif,mp-16267,0.0,-1.941305193333331
mp-570959.cif,mp-570959,0.0,-1.7692832596726191
mp-1104560.cif,mp-1104560,0.026175546428571003,-1.343303130714283
mp-1191588.cif,mp-1191588,0.0,-0.7867514521825391
mp-1106070.cif,mp-1106070,0.0,-0.074714449122806
mp-569638.cif,mp-569638,0.000984211842106,-0.07373023728070001
mp-865105.cif,mp-865105,0.0,-0.575963474833331
mp-1188881.cif,mp-1188881,0.006324831499998001,-0.7236736318333321
mp-15898.cif,mp-15898,0.0,-0.7299984633333321
mp-1188496.cif,mp-1188496,0.009120804242423002,-0.13027182370370202
mp-569158.cif,mp-569158,0.0020435510984790003,-0.386842039652776
mp-1101087.cif,mp-1101087,0.0,-0.737096252666664
mp-31093.cif,mp-31093,0.008144199999999,-0.7248347526666631
mp-1190177.cif,mp-1190177,0.0,-2.338642240079363
mp-1025323.cif,mp-1025323,0.0,-0.300500644047614
mp-557935.cif,mp-557935,0.017687343086421,-2.945495197469135
mp-22196.cif,mp-22196,0.030056023157892003,-2.5213368922807
mp-1195739.cif,mp-1195739,0.17802465776960302,-2.122843359607841
mp-1095027.cif,mp-1095027,0.045347621666664006,-0.456863354074082
mp-1190393.cif,mp-1190393,0.010645019444468001,-2.283538695793649
mp-559681.cif,mp-559681,0.010463379347839,-1.9865104581159412
mp-1190791.cif,mp-1190791,0.0,-0.7052289112301571
mp-4023.cif,mp-4023,0.0,-0.10756414897058701
mp-571165.cif,mp-571165,0.0,-0.068896948725488
mp-1106107.cif,mp-1106107,0.021591266315791002,-0.006376504385964
mp-1196404.cif,mp-1196404,0.019652040526317003,-0.008315730175438001
mp-1190738.cif,mp-1190738,0.0017828521212250002,-0.07907140265151501
mp-1190690.cif,mp-1190690,0.091687038863639,-0.277372189469696
mp-1200240.cif,mp-1200240,0.091467672727276,-0.27759155560606
mp-11705.cif,mp-11705,0.0,-0.667379262619046
mp-669393.cif,mp-669393,0.0,-0.656940439333339
mp-1198179.cif,mp-1198179,0.021834494466908,-0.142272758088234
mp-1104250.cif,mp-1104250,0.0,-0.285790995476189
mp-1203342.cif,mp-1203342,0.067568509473685,-0.102187665307016
mp-1189362.cif,mp-1189362,0.015347721578962002,-0.25465991923444503
mp-1102381.cif,mp-1102381,0.022346852727278002,-0.48371370303030004
mp-1102259.cif,mp-1102259,0.034101834560603006,-0.447681873939393
mp-1190128.cif,mp-1190128,0.0030464513518550004,-0.715794340833331
mp-866028.cif,mp-866028,0.0,-0.780728874333333
mp-1105812.cif,mp-1105812,0.0,-0.6356643508333331
mp-1202284.cif,mp-1202284,0.0,-0.572451761481479
mp-28351.cif,mp-28351,0.0,-3.368152111354172
mp-850292.cif,mp-850292,0.023185674146338,-1.8294740279471542
mp-1199848.cif,mp-1199848,0.026929732904761004,-2.232858969325396
mp-555720.cif,mp-555720,0.0,-2.5884946439316243
mp-3611.cif,mp-3611,0.000675435454541,-4.012424123030301
mp-1198001.cif,mp-1198001,0.0036867159374970003,-2.161269686757812
mp-21351.cif,mp-21351,0.0,-0.481883855000001
mp-510050.cif,mp-510050,0.021097078984603,-0.6349174563487211
mp-1102778.cif,mp-1102778,0.012830747878785001,-0.276780608787876
mp-21866.cif,mp-21866,0.0,-0.8102908430000011
mp-569877.cif,mp-569877,0.002585501666644,-0.8034714730000011
mp-1068319.cif,mp-1068319,0.0,-0.524012281999996
mp-1080118.cif,mp-1080118,0.01898816,-0.505024121999996
mp-20870.cif,mp-20870,0.0,-0.9471411820000011
mp-977559.cif,mp-977559,0.0,-0.7650942636666641
mp-570561.cif,mp-570561,0.0,-0.6758494286666631
mp-1237201.cif,mp-1237201,0.21410531646097603,-0.05673597903811001
mp-1190617.cif,mp-1190617,0.0,-0.708375949095511
mp-1191383.cif,mp-1191383,0.080835462248677,-0.41852616093459005
mp-505334.cif,mp-505334,0.0,-0.624471279344828
mp-1190424.cif,mp-1190424,0.011552227272719,-2.911589593484849
mp-1203751.cif,mp-1203751,0.0,-2.158676744058493
mp-17822.cif,mp-17822,0.0,-3.187545564259259
mp-1205065.cif,mp-1205065,0.798446554749999,-0.818117746749999
mp-1197659.cif,mp-1197659,0.054897976842104006,-0.015636313859648
mp-1204935.cif,mp-1204935,0.009641525569101,-2.265190911239836
mp-1204364.cif,mp-1204364,0.0,-0.7387313020370301
mp-1191758.cif,mp-1191758,0.0,-0.532392629325396
mp-864836.cif,mp-864836,0.0,-0.7705762288492041
mp-1197654.cif,mp-1197654,0.007156551578947,-0.19973517807017502
mp-1197710.cif,mp-1197710,0.019668283333332003,-0.125922193086418
mp-1079840.cif,mp-1079840,0.0028484530000010004,-0.589358961666661
mp-1197874.cif,mp-1197874,0.0065649002777780005,-0.388688359537034
mp-865205.cif,mp-865205,0.0,-0.395253259814812
mp-568709.cif,mp-568709,0.0,-0.42381276423610903
mp-1078556.cif,mp-1078556,0.0006279044999960001,-1.232947691666664
mp-1079605.cif,mp-1079605,0.007366918444444001,-0.454394718148146
mp-2345.cif,mp-2345,0.0,-4.005045779666665
mp-31088.cif,mp-31088,0.0,-0.8376781776666591
mp-1103421.cif,mp-1103421,0.0,-1.055507948333333
mp-1196838.cif,mp-1196838,0.0,-0.5550635823333301
mp-1204645.cif,mp-1204645,0.0,-0.6239347912037011
mp-1188135.cif,mp-1188135,0.0,-0.413789640666665
mp-14968.cif,mp-14968,0.019741070909086,-2.595822591666666
mp-8323.cif,mp-8323,0.012651643499999001,-2.9619900201666662
mp-8324.cif,mp-8324,0.007844063999998001,-2.9667975996666662
mp-1270.cif,mp-1270,0.0,-2.379733143187499
mp-8850.cif,mp-8850,0.006526682000000001,-2.373206461187499
mp-12669.cif,mp-12669,0.0,-3.584364030166664
mp-13451.cif,mp-13451,0.0,-0.771230359047615
mp-7368.cif,mp-7368,0.0,-2.162599036937499
mp-1194579.cif,mp-1194579,0.0,-3.736781991223956
mp-17062.cif,mp-17062,0.006754200378784001,-3.660100550303029
mp-1191528.cif,mp-1191528,0.0,-0.9314336605555531
mp-1213129.cif,mp-1213129,0.006408627083332,-0.9250250334722201
mp-1189145.cif,mp-1189145,0.0,-0.6974428205555571
mp-15205.cif,mp-15205,0.0061768727500020005,-0.7546353293333311
mp-1188825.cif,mp-1188825,0.0,-0.9708023548333331
mp-14245.cif,mp-14245,0.0019112235,-0.968891131333332
mp-18219.cif,mp-18219,0.002651229270835,-3.405426772897135
mp-20845.cif,mp-20845,0.0,-3.027287646212119
mp-568064.cif,mp-568064,0.017350435142857,-0.502083057619044
mp-1106269.cif,mp-1106269,0.0,-0.697856100833331
mp-1105466.cif,mp-1105466,0.004565724000001,-0.8349497706666641
mp-1189757.cif,mp-1189757,0.022871413124999,-1.721246515104164
mp-558960.cif,mp-558960,0.024120400454540003,-2.823644789848484
mp-505682.cif,mp-505682,0.0,-1.028169643055554
mp-1188427.cif,mp-1188427,0.0,-1.6811286880000011
mp-510342.cif,mp-510342,0.004625912169119,-2.305057676470586
mp-1103932.cif,mp-1103932,0.061007935714286005,-1.139798270000004
mp-555940.cif,mp-555940,0.0,-2.195683625083332
mp-16037.cif,mp-16037,0.0,-3.327902807999997
mp-34322.cif,mp-34322,0.009325387045519001,-3.77932238863643
mp-19950.cif,mp-19950,0.0,-0.8551573502777751
mp-770816.cif,mp-770816,0.0,-3.884924218333333
mp-30625.cif,mp-30625,0.012201277777769,-0.38063757666666703
mp-642823.cif,mp-642823,0.013291790909089002,-3.235672241666665
mp-1200746.cif,mp-1200746,0.04216887625,-3.443070702291667
mp-770416.cif,mp-770416,0.0015700798611100002,-3.309871926342591
mp-30964.cif,mp-30964,0.0,-0.274633795526314
mp-570071.cif,mp-570071,0.002821615263158,-0.271812180263156
mp-1193407.cif,mp-1193407,0.009661849132655,-1.965204210178571
mp-1190527.cif,mp-1190527,0.000255357539692,-2.376287267698412
mp-1199023.cif,mp-1199023,0.0,-2.178785511666667
mp-22808.cif,mp-22808,0.009181160025258001,-0.47490071106060305
mp-1195540.cif,mp-1195540,0.0,-0.662973616578946
mp-16807.cif,mp-16807,0.0,-0.562937674090908
mp-1079307.cif,mp-1079307,0.007517812222229,-0.7099521216666641
mp-22039.cif,mp-22039,0.0,-0.698802348636364
mp-12732.cif,mp-12732,0.005187968181818,-0.684120739545454
mp-20844.cif,mp-20844,0.0,-0.505540211363632
mp-1191661.cif,mp-1191661,0.0,-0.551358537272725
mp-645630.cif,mp-645630,0.0037222063461570002,-0.9478175847115411
mp-1101091.cif,mp-1101091,0.14968757777778002,-0.20728750462962703
mp-1202318.cif,mp-1202318,0.0021415673008560003,-0.5983600776315771
mp-1191905.cif,mp-1191905,0.0,-0.655603991363634
mp-571624.cif,mp-571624,0.021736456499997003,-0.37773842549999803
mp-1196242.cif,mp-1196242,0.1411599715,-0.468855713062499
mp-29676.cif,mp-29676,0.0,-0.529014536999997
mp-1191595.cif,mp-1191595,0.044809803784723004,-1.8380609643749972
mp-1191911.cif,mp-1191911,0.05598573166666201,-1.835450893541664
mp-1192283.cif,mp-1192283,0.0,-0.497598409583331
mp-1192418.cif,mp-1192418,0.027667817222224,-1.8416697285416652
mp-1191614.cif,mp-1191614,0.0,-0.5829526221969671
mp-556997.cif,mp-556997,0.0032527067857100003,-3.384105871011903
mp-1191669.cif,mp-1191669,0.041440689166669,-1.8658547939583312
mp-646392.cif,mp-646392,0.0,-0.14247770374999802
mp-30907.cif,mp-30907,0.0046503309090880005,-0.353100248981481
mp-1197092.cif,mp-1197092,0.008049441833334,-0.407390787499999
mp-20703.cif,mp-20703,0.022848101607139,-0.330117372142856
mp-1189135.cif,mp-1189135,0.0,-0.794126390999987
mp-558740.cif,mp-558740,0.0,-1.72139590895833
mp-505558.cif,mp-505558,0.0,-1.532251464283852
mp-557998.cif,mp-557998,0.0,-1.810544322708331
mp-569557.cif,mp-569557,0.0,-1.579378002200519
mp-561499.cif,mp-561499,0.009169516249997001,-1.702203746041664
mp-510539.cif,mp-510539,0.022805814416668003,-1.530363031783853
mp-9442.cif,mp-9442,0.027406674999995002,-0.627932812499997
mp-21974.cif,mp-21974,0.021609549749999003,-2.547214713249999
mp-1192098.cif,mp-1192098,0.0,-0.590634049469697
mp-1205197.cif,mp-1205197,0.0,-0.6440394552499981
mp-1196980.cif,mp-1196980,0.020637629999995,-0.741793305625002
mp-15576.cif,mp-15576,0.0,-2.973477162499999
mp-1105006.cif,mp-1105006,0.017302873214288,-0.448445102857141
mp-1104443.cif,mp-1104443,0.026222586054421,-0.657476273214284
mp-1104487.cif,mp-1104487,0.013062858303571002,-0.7050662546428551
mp-1104013.cif,mp-1104013,0.000157079311229,-0.7016360725860851
mp-1104450.cif,mp-1104450,0.017300030714284,-0.674112969464284
mp-20922.cif,mp-20922,1.606714689,1.042344111999995
mp-1192256.cif,mp-1192256,0.05890979795139,-1.749842785833331
mp-1191417.cif,mp-1191417,0.056146565347223,-1.544860148658852
mp-1192184.cif,mp-1192184,0.062095225416667,-1.755223215416664
mp-1191229.cif,mp-1191229,0.064599280625004,-1.537373597825519
mp-1191163.cif,mp-1191163,0.042675370138888,-1.752543991249998
mp-1191327.cif,mp-1191327,0.046745292569441,-1.558267656158853
mp-31113.cif,mp-31113,0.0009542340500040001,-3.591464098749998
mp-1189242.cif,mp-1189242,0.0,-2.001799835687498
mp-1203111.cif,mp-1203111,0.009017061708331001,-0.514477576249999
mp-1204800.cif,mp-1204800,0.010361735000003001,-0.351508525749999
mp-1204450.cif,mp-1204450,0.014988152750007,-0.5400424392499991
mp-1197267.cif,mp-1197267,0.020981957499999003,-0.43857692825
mp-1189819.cif,mp-1189819,0.0,-0.7697084374999981
mp-655448.cif,mp-655448,0.0,-0.871382390714286
mp-1181500.cif,mp-1181500,0.0021143643750000003,-0.7773433324999991
mp-505577.cif,mp-505577,0.0,-0.7794576968749991
mp-1191600.cif,mp-1191600,0.189885788750005,-2.889933489583332
mp-1212972.cif,mp-1212972,0.0,-0.602867253124998
mp-19881.cif,mp-19881,0.0,-0.683934114999999
mp-31056.cif,mp-31056,0.0,-1.203262676749994
mp-1199841.cif,mp-1199841,0.007353977437499001,-1.963333868625
mp-1105615.cif,mp-1105615,0.0,-0.5746463443749971
mp-1204219.cif,mp-1204219,0.008753286285712,-0.799615182571428
mp-21038.cif,mp-21038,0.121902875558291,-0.42741508509645404
mp-1191235.cif,mp-1191235,0.048024165416665,-1.851694763369251
mp-14356.cif,mp-14356,0.0,-0.60169600382706
mp-542729.cif,mp-542729,0.003949152777781,-0.430985983518517
mp-1197227.cif,mp-1197227,0.008812708571433,-0.430833880208331
mp-7281.cif,mp-7281,0.0,-0.358840148999996
mp-18399.cif,mp-18399,0.0,-0.5060606023611071
mp-1189887.cif,mp-1189887,0.0,-0.317320015625
mp-19818.cif,mp-19818,0.0,-0.5313133199999961
mp-1104399.cif,mp-1104399,0.0,-0.9725688092857101
mp-1105479.cif,mp-1105479,0.0,-0.7920070031249931
mp-1104664.cif,mp-1104664,0.0019480626785720002,-1.352226254285718
mp-1190970.cif,mp-1190970,0.0,-0.607456194242423
mp-1191990.cif,mp-1191990,0.041385783484857004,-3.362467477954543
mp-1105501.cif,mp-1105501,0.0,-0.512206988124996
mp-1205201.cif,mp-1205201,0.0,-0.7596818291428541
mp-1105841.cif,mp-1105841,0.0,-0.315162201249994
mp-30157.cif,mp-30157,0.020117262250042,-2.47098077606249
mp-556247.cif,mp-556247,0.0030541666071530003,-2.302916352098212
mp-556095.cif,mp-556095,0.073552592142856,-2.295030429607144
mp-984350.cif,mp-984350,0.0036614745714320003,-0.807921742499996
mp-1103799.cif,mp-1103799,0.033277114285714005,-3.174487718571426
mp-1095468.cif,mp-1095468,0.0,-2.305764987890624
mp-567391.cif,mp-567391,0.0,-2.152805241919643
mp-571400.cif,mp-571400,0.058138801428569004,-2.082924963273809
mp-555217.cif,mp-555217,0.0,-2.483394327718746
mp-1200984.cif,mp-1200984,0.0,-0.866033013378377
mp-560593.cif,mp-560593,0.0073878995833300005,-3.229060918124998
mp-1192305.cif,mp-1192305,0.0,-0.70736797708333
mp-16164.cif,mp-16164,0.0,-3.718324769999999
mp-19899.cif,mp-19899,0.0,-0.620115104999997
mp-755652.cif,mp-755652,0.0,-3.860788213393936
mp-1192365.cif,mp-1192365,0.001213678214298,-1.787555252678572
mp-1189763.cif,mp-1189763,0.000774886249999,-0.371255296875006
mp-22513.cif,mp-22513,1.916393434000003,1.4643505664533452
mp-1104161.cif,mp-1104161,0.0,-0.37327732714285805
mp-18108.cif,mp-18108,0.0202374136,-3.373301508266665
mp-1104444.cif,mp-1104444,0.194713718461538,-0.343853084743587
mp-1105065.cif,mp-1105065,0.12441000657051401,-0.33545969705128004
mp-10771.cif,mp-10771,0.0020843652631540002,-1.605575129407893
mp-1196433.cif,mp-1196433,0.030831128571419,-3.560679379920634
mp-1201047.cif,mp-1201047,0.0,-3.7295736852564083
mp-1205150.cif,mp-1205150,0.045610716666669,-1.6790832018541662
mp-571376.cif,mp-571376,0.0,-0.23053100569444002
mp-570768.cif,mp-570768,0.0,-0.47711481236110703
mp-1200694.cif,mp-1200694,0.114067982222223,-0.468346132268517
mp-1205385.cif,mp-1205385,0.006765581176477,-0.565375148823524
mp-1189987.cif,mp-1189987,0.022498150392155,-0.525991328627452
mp-1189966.cif,mp-1189966,0.008346672352938001,-0.568186548627447
mp-1188432.cif,mp-1188432,0.0,-0.6540823794117641
mp-1191222.cif,mp-1191222,0.0,-0.504617553768114
mp-1185142.cif,mp-1185142,0.0,-0.509113620690475
mp-1196712.cif,mp-1196712,0.0027431150833410003,-1.836028762777775
mp-1105803.cif,mp-1105803,0.0,-0.8729152698039221
mp-1181515.cif,mp-1181515,0.0,-0.939352012156861
mp-20748.cif,mp-20748,0.0,-0.7748124348484821
mp-1201054.cif,mp-1201054,0.043829712272724,-1.4379686818892
mp-571230.cif,mp-571230,0.0,-0.541577346388884
mp-571208.cif,mp-571208,0.0,-0.384446385694439
mp-16390.cif,mp-16390,0.25825763184210004,-2.647643510745614
mp-569213.cif,mp-569213,0.0024460733414640003,-0.327063981747965
mp-1190673.cif,mp-1190673,0.0,-0.344089086507936
mp-1203435.cif,mp-1203435,0.11373582263889101,-0.469176891157406
mp-1927.cif,mp-1927,0.016935901785717,-1.0654146723809461
mp-16587.cif,mp-16587,0.015121862395833002,-3.261879170885416
mp-1201962.cif,mp-1201962,0.0,-1.848569065833332
mp-1095296.cif,mp-1095296,0.0,-1.9737937646590922
mp-1194035.cif,mp-1194035,0.0,-0.549259530777776
mp-1105042.cif,mp-1105042,0.0,-0.523178879487178
mp-1201480.cif,mp-1201480,0.023664046210996003,-0.344860818821838
mp-1197115.cif,mp-1197115,0.0,-0.774469713859651
mp-1202174.cif,mp-1202174,0.0,-0.8024196280701711
mp-607124.cif,mp-607124,0.0,-0.512761570909086
mp-1191956.cif,mp-1191956,0.0,-0.805455750909087
mp-1105361.cif,mp-1105361,0.0,-3.34389256464906
mp-1198889.cif,mp-1198889,0.012472726578946,-0.852539420701753
mp-1203431.cif,mp-1203431,0.003921370113636,-4.032430413939393
mp-18628.cif,mp-18628,0.0,-0.612011350624998
mp-1198474.cif,mp-1198474,0.003815902812497,-0.8182835250000051
mp-31464.cif,mp-31464,0.0,-0.8220994278125031
mp-1181507.cif,mp-1181507,0.0016258120833310002,-0.6822315885416651
mp-567407.cif,mp-567407,0.0,-1.8927655541145811
mp-570607.cif,mp-570607,0.0,-1.428803073958331
mp-669497.cif,mp-669497,0.19957800432291903,-2.11735685
mp-510593.cif,mp-510593,0.0,-0.7438248904166641
mp-542342.cif,mp-542342,0.012315424296875,-0.5914715650000021
mp-1105737.cif,mp-1105737,0.0,-0.920331306249998
mp-1181755.cif,mp-1181755,0.131702807569443,-0.7582897736805461
mp-1106133.cif,mp-1106133,0.0,-0.8687554727777761
mp-568144.cif,mp-568144,0.0,-0.535891259375002
mp-1104805.cif,mp-1104805,0.0,-0.6525377819047571
mp-1188160.cif,mp-1188160,0.038782800312501,-0.7680770441666631
mp-1200226.cif,mp-1200226,0.0,-0.806859844479165
mp-672670.cif,mp-672670,0.021821642586207002,-0.011970575804595
mp-1200833.cif,mp-1200833,0.08943533270665201,-0.352239072916667
mp-9353.cif,mp-9353,0.0,-0.5520702710416631
mp-640372.cif,mp-640372,0.0,-0.519410749259257
mp-8760.cif,mp-8760,0.0,-0.8615047053902091
mp-569760.cif,mp-569760,0.0,-0.528957778541662
mp-1199847.cif,mp-1199847,0.0,-0.521967353425922
mp-1189839.cif,mp-1189839,0.038156551249997006,-1.106603239374997
mp-1202228.cif,mp-1202228,0.008831197500001001,-1.284681663611107
mp-1188653.cif,mp-1188653,0.011884476607141,-0.710030191666662
mp-30622.cif,mp-30622,0.0,-0.34900407904761305
mp-1103125.cif,mp-1103125,0.0,-2.379324841223957
mp-1189399.cif,mp-1189399,0.0,-0.9831916554166621
mp-1181498.cif,mp-1181498,0.036101901666664,-0.750510792916664
mp-2836.cif,mp-2836,0.0,-0.776258386874999
mp-13237.cif,mp-13237,0.16342896340277502,-0.616868392499996
mp-1105665.cif,mp-1105665,0.044199802777775,-0.7228371352649611
mp-542828.cif,mp-542828,0.016351923333335003,-0.829555588888887
mp-579518.cif,mp-579518,0.0,-0.56813038270833
mp-574085.cif,mp-574085,0.004242645555557,-0.5007621390740711
mp-30623.cif,mp-30623,0.0,-0.712904919791663
mp-1199441.cif,mp-1199441,0.0,-0.7286000873148111
mp-1181553.cif,mp-1181553,0.0,-0.44194371124999704
mp-1189395.cif,mp-1189395,0.019271709999998003,-0.42267200124999904
mp-1198172.cif,mp-1198172,0.0,-0.8240862546759251
mp-1199330.cif,mp-1199330,0.018341783277776,-0.47704124654411606
mp-1198914.cif,mp-1198914,0.0,-0.284528618679244
mp-1232410.cif,mp-1232410,0.0,-0.317154658018866
mp-1200455.cif,mp-1200455,0.0,-0.275317395283017
mp-1194170.cif,mp-1194170,0.0,-0.366140972413792
mp-1079700.cif,mp-1079700,0.0,-0.7443508903703681
mp-1194041.cif,mp-1194041,0.022678477241379003,-0.197867905172411
mp-504491.cif,mp-504491,1.138339634347827,0.786508764130435
mp-1194186.cif,mp-1194186,0.011277501034482001,-0.043693634482757
mp-4189.cif,mp-4189,0.010243795802469001,-0.5848783722222191
mp-10516.cif,mp-10516,0.0,-0.696350380370368
mp-1106164.cif,mp-1106164,0.0,-0.26776604694444
mp-1189487.cif,mp-1189487,0.0,-0.34844890361110403
mp-1196453.cif,mp-1196453,0.0,-1.5685790026699031
mp-1192635.cif,mp-1192635,0.026333567729885002,-0.028138420724832
mp-1106355.cif,mp-1106355,0.017736212901236,-0.39285051277777405
mp-567159.cif,mp-567159,0.0,-0.339040828553458
mp-1193674.cif,mp-1193674,0.014777620431035001,-0.352097433275863
mp-567598.cif,mp-567598,0.04133600590909,-0.9121505640909031
mp-1201241.cif,mp-1201241,0.0,-1.680616238030301
mp-1204269.cif,mp-1204269,0.293959042499993,-0.109936483796294
