,id,value,struc_dict
10,Ag0.5Pd0.5Th2-MP-mp-1217282.cif,1.2,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[5.1893518304755935, 0.0, 2.9345101520280377], [2.594675913535104, 5.271213766376925, 1.467255074975859], [0.0, 0.0, 6.0556482]], 'pbc': (True, True, True), 'a': 5.961604000000001, 'b': 6.055648200000001, 'c': 6.0556482, 'alpha': 75.9779497, 'beta': 60.51241213000001, 'gamma': 60.51241214, 'volume': 165.6473078799589}, 'properties': {}, 'sites': [{'species': [{'element': 'Th', 'occu': 1.0}], 'abc': [0.090619, 0.818761, 0.5], 'properties': {}, 'label': 'Th0', 'xyz': [2.594673319167783, 4.315864254572538, 4.495077707908939]}, {'species': [{'element': 'Th', 'occu': 1.0}], 'abc': [0.590619, 0.5, 0.818761], 'properties': {}, 'label': 'Th0', 'xyz': [4.362267745531216, 2.6356068831884625, 7.424933564848777]}, {'species': [{'element': 'Th', 'occu': 1.0}], 'abc': [0.4093800000000001, 0.18123900000000004, 0.5], 'properties': {}, 'label': 'Th0', 'xyz': [2.5946733202532877, 0.9553495118043878, 4.495077708570788]}, {'species': [{'element': 'Th', 'occu': 1.0}], 'abc': [0.90938, 0.5, 0.18123900000000004], 'properties': {}, 'label': 'Th0', 'xyz': [6.016430724365447, 2.6356068831884625, 4.499732003658987]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.5, 0.0, 0.0], 'properties': {}, 'label': 'Ag1', 'xyz': [2.5946759152377967, 0.0, 1.4672550760140188]}, {'species': [{'element': 'Pd', 'occu': 1.0}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Pd2', 'xyz': [0.0, 0.0, 0.0]}]}"
11,Ag0.5Sn0.5Te1-MP-mp-1229006.cif,0.0,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.34439, 0.0, 2.660171653873885e-16], [6.986311958028682e-16, 4.34439, 2.660171653873885e-16], [0.0, 0.0, 6.074553]], 'pbc': (True, True, True), 'a': 4.34439, 'b': 4.34439, 'c': 6.074553, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 114.64943961316845}, 'properties': {}, 'sites': [{'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Ag0', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Sn', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Sn1', 'xyz': [2.1721950000000003, 2.172195, 3.0372765000000004]}, {'species': [{'element': 'Te', 'occu': 1.0}], 'abc': [0.0, 0.0, 0.5], 'properties': {}, 'label': 'Te2', 'xyz': [0.0, 0.0, 3.0372765]}, {'species': [{'element': 'Te', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.0], 'properties': {}, 'label': 'Te3', 'xyz': [2.1721950000000003, 2.172195, 2.660171653873885e-16]}]}"
12,Ag0.625Al0.375-MP-mp-985805-synth_doped.cif,0.106,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.569113, 0.0, 2.79777480519628e-16], [-2.705268356890991e-16, 4.418038505101233, 2.5425108374752052], [0.0, 0.0, 5.10979643]], 'pbc': (True, True, True), 'a': 4.569113, 'b': 5.097394, 'c': 5.10979643, 'alpha': 60.08025825, 'beta': 90.0, 'gamma': 90.0, 'volume': 103.14899335999057}, 'properties': {}, 'sites': [{'species': [{'element': 'Al', 'occu': 1.0}], 'abc': [0.25, 0.826715, 0.0], 'properties': {}, 'label': 'Al0', 'xyz': [1.1422782499999997, 3.6524587027447657, 2.101931847003314]}, {'species': [{'element': 'Al', 'occu': 1.0}], 'abc': [0.75, 0.17328500000000002, 0.0], 'properties': {}, 'label': 'Al0', 'xyz': [3.42683475, 0.7655798023564673, 0.4405789904718912]}, {'species': [{'element': 'Ag', 'occu': 0.9375}, {'element': 'Al', 'occu': 0.0625}], 'abc': [0.25, 0.156767, 0.320975], 'properties': {}, 'label': 'Al2', 'xyz': [1.14227825, 0.692602642329205, 2.0386987055777257]}, {'species': [{'element': 'Ag', 'occu': 0.9375}, {'element': 'Al', 'occu': 0.0625}], 'abc': [0.75, 0.843233, 0.679025], 'properties': {}, 'label': 'Al2', 'xyz': [3.4268347499999994, 3.725435862772028, 5.61360856189748]}, {'species': [{'element': 'Ag', 'occu': 0.9375}, {'element': 'Al', 'occu': 0.0625}], 'abc': [0.75, 0.522258, 0.320975], 'properties': {}, 'label': 'Al2', 'xyz': [3.42683475, 2.3073559535971597, 2.9679635340773762]}, {'species': [{'element': 'Ag', 'occu': 0.9375}, {'element': 'Al', 'occu': 0.0625}], 'abc': [0.25, 0.477742, 0.679025], 'properties': {}, 'label': 'Al2', 'xyz': [1.1422782499999997, 2.1106825515040732, 4.68434373339783]}]}"
13,Ag0.65Al0.35-MP-mp-985805-synth_doped.cif,0.1,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.569113, 0.0, 2.79777480519628e-16], [-2.705268356890991e-16, 4.418038505101233, 2.5425108374752052], [0.0, 0.0, 5.10979643]], 'pbc': (True, True, True), 'a': 4.569113, 'b': 5.097394, 'c': 5.10979643, 'alpha': 60.08025825, 'beta': 90.0, 'gamma': 90.0, 'volume': 103.14899335999057}, 'properties': {}, 'sites': [{'species': [{'element': 'Al', 'occu': 1.0}], 'abc': [0.25, 0.826715, 0.0], 'properties': {}, 'label': 'Al0', 'xyz': [1.1422782499999997, 3.6524587027447657, 2.101931847003314]}, {'species': [{'element': 'Al', 'occu': 1.0}], 'abc': [0.75, 0.17328500000000002, 0.0], 'properties': {}, 'label': 'Al0', 'xyz': [3.42683475, 0.7655798023564673, 0.4405789904718912]}, {'species': [{'element': 'Ag', 'occu': 0.975}, {'element': 'Al', 'occu': 0.025}], 'abc': [0.25, 0.156767, 0.320975], 'properties': {}, 'label': 'Al2', 'xyz': [1.14227825, 0.692602642329205, 2.0386987055777257]}, {'species': [{'element': 'Ag', 'occu': 0.975}, {'element': 'Al', 'occu': 0.025}], 'abc': [0.75, 0.843233, 0.679025], 'properties': {}, 'label': 'Al2', 'xyz': [3.4268347499999994, 3.725435862772028, 5.61360856189748]}, {'species': [{'element': 'Ag', 'occu': 0.975}, {'element': 'Al', 'occu': 0.025}], 'abc': [0.75, 0.522258, 0.320975], 'properties': {}, 'label': 'Al2', 'xyz': [3.42683475, 2.3073559535971597, 2.9679635340773762]}, {'species': [{'element': 'Ag', 'occu': 0.975}, {'element': 'Al', 'occu': 0.025}], 'abc': [0.25, 0.477742, 0.679025], 'properties': {}, 'label': 'Al2', 'xyz': [1.1422782499999997, 2.1106825515040732, 4.68434373339783]}]}"
14,Ag0.667Al0.333-MP-mp-985805-synth_doped.cif,0.126,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.569113, 0.0, 2.79777480519628e-16], [-2.705268356890991e-16, 4.418038505101233, 2.5425108374752052], [0.0, 0.0, 5.10979643]], 'pbc': (True, True, True), 'a': 4.569113, 'b': 5.097394, 'c': 5.10979643, 'alpha': 60.08025825, 'beta': 90.0, 'gamma': 90.0, 'volume': 103.14899335999057}, 'properties': {}, 'sites': [{'species': [{'element': 'Al', 'occu': 0.999}, {'element': 'Ag', 'occu': 0.001}], 'abc': [0.25, 0.826715, 0.0], 'properties': {}, 'label': 'Ag1', 'xyz': [1.1422782499999997, 3.6524587027447657, 2.101931847003314]}, {'species': [{'element': 'Al', 'occu': 0.999}, {'element': 'Ag', 'occu': 0.001}], 'abc': [0.75, 0.17328500000000002, 0.0], 'properties': {}, 'label': 'Ag1', 'xyz': [3.42683475, 0.7655798023564673, 0.4405789904718912]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.25, 0.156767, 0.320975], 'properties': {}, 'label': 'Ag2', 'xyz': [1.14227825, 0.692602642329205, 2.0386987055777257]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.75, 0.843233, 0.679025], 'properties': {}, 'label': 'Ag2', 'xyz': [3.4268347499999994, 3.725435862772028, 5.61360856189748]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.75, 0.522258, 0.320975], 'properties': {}, 'label': 'Ag2', 'xyz': [3.42683475, 2.3073559535971597, 2.9679635340773762]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.25, 0.477742, 0.679025], 'properties': {}, 'label': 'Ag2', 'xyz': [1.1422782499999997, 2.1106825515040732, 4.68434373339783]}]}"
15,Ag0.6Al0.4-MP-mp-985805-synth_doped.cif,0.088,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.569113, 0.0, 2.79777480519628e-16], [-2.705268356890991e-16, 4.418038505101233, 2.5425108374752052], [0.0, 0.0, 5.10979643]], 'pbc': (True, True, True), 'a': 4.569113, 'b': 5.097394, 'c': 5.10979643, 'alpha': 60.08025825, 'beta': 90.0, 'gamma': 90.0, 'volume': 103.14899335999057}, 'properties': {}, 'sites': [{'species': [{'element': 'Al', 'occu': 1.0}], 'abc': [0.25, 0.826715, 0.0], 'properties': {}, 'label': 'Al0', 'xyz': [1.1422782499999997, 3.6524587027447657, 2.101931847003314]}, {'species': [{'element': 'Al', 'occu': 1.0}], 'abc': [0.75, 0.17328500000000002, 0.0], 'properties': {}, 'label': 'Al0', 'xyz': [3.42683475, 0.7655798023564673, 0.4405789904718912]}, {'species': [{'element': 'Ag', 'occu': 0.9}, {'element': 'Al', 'occu': 0.1}], 'abc': [0.25, 0.156767, 0.320975], 'properties': {}, 'label': 'Al2', 'xyz': [1.14227825, 0.692602642329205, 2.0386987055777257]}, {'species': [{'element': 'Ag', 'occu': 0.9}, {'element': 'Al', 'occu': 0.1}], 'abc': [0.75, 0.843233, 0.679025], 'properties': {}, 'label': 'Al2', 'xyz': [3.4268347499999994, 3.725435862772028, 5.61360856189748]}, {'species': [{'element': 'Ag', 'occu': 0.9}, {'element': 'Al', 'occu': 0.1}], 'abc': [0.75, 0.522258, 0.320975], 'properties': {}, 'label': 'Al2', 'xyz': [3.42683475, 2.3073559535971597, 2.9679635340773762]}, {'species': [{'element': 'Ag', 'occu': 0.9}, {'element': 'Al', 'occu': 0.1}], 'abc': [0.25, 0.477742, 0.679025], 'properties': {}, 'label': 'Al2', 'xyz': [1.1422782499999997, 2.1106825515040732, 4.68434373339783]}]}"
16,Ag0.76Se2Sn1.24-MP-mp-1229011-synth_doped.cif,6.72,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[3.8870021314549192, 0.0, 1.1718414538631936], [1.766860214829734, 3.462223353740615, 1.1718414538631936], [0.0, 0.0, 7.0325229]], 'pbc': (True, True, True), 'a': 4.0598027, 'b': 4.0598027, 'c': 7.0325229, 'alpha': 73.22315284, 'beta': 73.22315284, 'gamma': 59.99998863000001, 'volume': 94.64136933012799}, 'properties': {}, 'sites': [{'species': [{'element': 'Ag', 'occu': 0.76}, {'element': 'Sn', 'occu': 0.24}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Sn1', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Sn', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Sn2', 'xyz': [2.826931173142327, 1.7311116768703074, 4.688102903863194]}, {'species': [{'element': 'Se', 'occu': 1.0}], 'abc': [0.251816, 0.251816, 0.244552], 'properties': {}, 'label': 'Se3', 'xyz': [1.4237330005920161, 0.8718432360455466, 2.309994395332828]}, {'species': [{'element': 'Se', 'occu': 1.0}], 'abc': [0.748184, 0.748184, 0.755448], 'properties': {}, 'label': 'Se3', 'xyz': [4.230129345692637, 2.590380117695068, 7.066211412393559]}]}"
17,Ag0.7Al0.3-MP-mp-985805-synth_doped.cif,0.11,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.569113, 0.0, 2.79777480519628e-16], [-2.705268356890991e-16, 4.418038505101233, 2.5425108374752052], [0.0, 0.0, 5.10979643]], 'pbc': (True, True, True), 'a': 4.569113, 'b': 5.097394, 'c': 5.10979643, 'alpha': 60.08025825, 'beta': 90.0, 'gamma': 90.0, 'volume': 103.14899335999057}, 'properties': {}, 'sites': [{'species': [{'element': 'Al', 'occu': 0.9}, {'element': 'Ag', 'occu': 0.1}], 'abc': [0.25, 0.826715, 0.0], 'properties': {}, 'label': 'Ag1', 'xyz': [1.1422782499999997, 3.6524587027447657, 2.101931847003314]}, {'species': [{'element': 'Al', 'occu': 0.9}, {'element': 'Ag', 'occu': 0.1}], 'abc': [0.75, 0.17328500000000002, 0.0], 'properties': {}, 'label': 'Ag1', 'xyz': [3.42683475, 0.7655798023564673, 0.4405789904718912]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.25, 0.156767, 0.320975], 'properties': {}, 'label': 'Ag2', 'xyz': [1.14227825, 0.692602642329205, 2.0386987055777257]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.75, 0.843233, 0.679025], 'properties': {}, 'label': 'Ag2', 'xyz': [3.4268347499999994, 3.725435862772028, 5.61360856189748]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.75, 0.522258, 0.320975], 'properties': {}, 'label': 'Ag2', 'xyz': [3.42683475, 2.3073559535971597, 2.9679635340773762]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.25, 0.477742, 0.679025], 'properties': {}, 'label': 'Ag2', 'xyz': [1.1422782499999997, 2.1106825515040732, 4.68434373339783]}]}"
18,Ag0.7Hg0.3-MP-mp-985443-synth_doped.cif,0.0,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.245293, 0.0, 2.599492241946332e-16], [6.826951827813677e-16, 4.245293, 2.599492241946332e-16], [0.0, 0.0, 4.245293]], 'pbc': (True, True, True), 'a': 4.245293, 'b': 4.245293, 'c': 4.245293, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 76.51084682028718}, 'properties': {}, 'sites': [{'species': [{'element': 'Ag', 'occu': 0.9333333333333333}, {'element': 'Hg', 'occu': 0.06666666666666667}], 'abc': [0.0, 0.0, 0.5], 'properties': {}, 'label': 'Hg1', 'xyz': [0.0, 0.0, 2.1226465]}, {'species': [{'element': 'Ag', 'occu': 0.9333333333333333}, {'element': 'Hg', 'occu': 0.06666666666666667}], 'abc': [0.5, 0.0, 0.0], 'properties': {}, 'label': 'Hg1', 'xyz': [2.1226465, 0.0, 1.299746120973166e-16]}, {'species': [{'element': 'Ag', 'occu': 0.9333333333333333}, {'element': 'Hg', 'occu': 0.06666666666666667}], 'abc': [0.0, 0.5, 0.0], 'properties': {}, 'label': 'Hg1', 'xyz': [3.4134759139068383e-16, 2.1226465, 1.299746120973166e-16]}, {'species': [{'element': 'Hg', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Hg2', 'xyz': [2.1226465000000005, 2.1226465, 2.1226465000000005]}]}"
19,Ag0.7Zn0.3-MP-mp-864794-synth_doped.cif,0.0125,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.100496, 0.0, 2.5108296506582624e-16], [6.594100492508448e-16, 4.100496, 2.5108296506582624e-16], [0.0, 0.0, 4.100496]], 'pbc': (True, True, True), 'a': 4.100496, 'b': 4.100496, 'c': 4.100496, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 68.9460163061188}, 'properties': {}, 'sites': [{'species': [{'element': 'Zn', 'occu': 1.0}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Zn0', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Ag', 'occu': 0.9333333333333333}, {'element': 'Zn', 'occu': 0.06666666666666667}], 'abc': [0.0, 0.5, 0.5], 'properties': {}, 'label': 'Zn2', 'xyz': [3.297050246254224e-16, 2.050248, 2.050248]}, {'species': [{'element': 'Ag', 'occu': 0.9333333333333333}, {'element': 'Zn', 'occu': 0.06666666666666667}], 'abc': [0.5, 0.0, 0.5], 'properties': {}, 'label': 'Zn2', 'xyz': [2.050248, 0.0, 2.050248]}, {'species': [{'element': 'Ag', 'occu': 0.9333333333333333}, {'element': 'Zn', 'occu': 0.06666666666666667}], 'abc': [0.5, 0.5, 0.0], 'properties': {}, 'label': 'Zn2', 'xyz': [2.0502480000000003, 2.050248, 2.5108296506582624e-16]}]}"
20,Ag0.81In0.19-MP-mp-30343-synth_doped.cif,0.0074,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.24711, 0.0, 2.6006048335633577e-16], [6.829873786668139e-16, 4.24711, 2.6006048335633577e-16], [0.0, 0.0, 4.24711]], 'pbc': (True, True, True), 'a': 4.24711, 'b': 4.24711, 'c': 4.24711, 'alpha': 90.0, 'beta': 90.0, 'gamma': 90.0, 'volume': 76.60912959013744}, 'properties': {}, 'sites': [{'species': [{'element': 'In', 'occu': 0.76}, {'element': 'Ag', 'occu': 0.24}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Ag1', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.0, 0.5, 0.5], 'properties': {}, 'label': 'Ag2', 'xyz': [3.4149368933340694e-16, 2.123555, 2.123555]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.5, 0.0, 0.5], 'properties': {}, 'label': 'Ag2', 'xyz': [2.123555, 0.0, 2.123555]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.0], 'properties': {}, 'label': 'Ag2', 'xyz': [2.1235550000000005, 2.123555, 2.6006048335633577e-16]}]}"
21,Ag0.81Se2Sn1.19-MP-mp-1229011-synth_doped.cif,6.415,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[3.8870021314549192, 0.0, 1.1718414538631936], [1.766860214829734, 3.462223353740615, 1.1718414538631936], [0.0, 0.0, 7.0325229]], 'pbc': (True, True, True), 'a': 4.0598027, 'b': 4.0598027, 'c': 7.0325229, 'alpha': 73.22315284, 'beta': 73.22315284, 'gamma': 59.99998863000001, 'volume': 94.64136933012799}, 'properties': {}, 'sites': [{'species': [{'element': 'Ag', 'occu': 0.81}, {'element': 'Sn', 'occu': 0.19}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Sn1', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Sn', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Sn2', 'xyz': [2.826931173142327, 1.7311116768703074, 4.688102903863194]}, {'species': [{'element': 'Se', 'occu': 1.0}], 'abc': [0.251816, 0.251816, 0.244552], 'properties': {}, 'label': 'Se3', 'xyz': [1.4237330005920161, 0.8718432360455466, 2.309994395332828]}, {'species': [{'element': 'Se', 'occu': 1.0}], 'abc': [0.748184, 0.748184, 0.755448], 'properties': {}, 'label': 'Se3', 'xyz': [4.230129345692637, 2.590380117695068, 7.066211412393559]}]}"
22,Ag0.85Se2Sn1.15-MP-mp-1229011-synth_doped.cif,6.175,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[3.8870021314549192, 0.0, 1.1718414538631936], [1.766860214829734, 3.462223353740615, 1.1718414538631936], [0.0, 0.0, 7.0325229]], 'pbc': (True, True, True), 'a': 4.0598027, 'b': 4.0598027, 'c': 7.0325229, 'alpha': 73.22315284, 'beta': 73.22315284, 'gamma': 59.99998863000001, 'volume': 94.64136933012799}, 'properties': {}, 'sites': [{'species': [{'element': 'Ag', 'occu': 0.85}, {'element': 'Sn', 'occu': 0.15}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Sn1', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Sn', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Sn2', 'xyz': [2.826931173142327, 1.7311116768703074, 4.688102903863194]}, {'species': [{'element': 'Se', 'occu': 1.0}], 'abc': [0.251816, 0.251816, 0.244552], 'properties': {}, 'label': 'Se3', 'xyz': [1.4237330005920161, 0.8718432360455466, 2.309994395332828]}, {'species': [{'element': 'Se', 'occu': 1.0}], 'abc': [0.748184, 0.748184, 0.755448], 'properties': {}, 'label': 'Se3', 'xyz': [4.230129345692637, 2.590380117695068, 7.066211412393559]}]}"
23,Ag0.8Ga0.2-MP-mp-1184036-synth_doped.cif,6.5,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[4.862227, 0.0, 2.977255366138919e-16], [8.133149841171775e-16, 5.057543243239065, -2.919974141233252], [0.0, 0.0, 5.83994772]], 'pbc': (True, True, True), 'a': 4.862227, 'b': 5.839947999999999, 'c': 5.83994772, 'alpha': 120.00000160000003, 'beta': 90.0, 'gamma': 90.0, 'volume': 143.60970652244546}, 'properties': {}, 'sites': [{'species': [{'element': 'Ga', 'occu': 0.8}, {'element': 'Ag', 'occu': 0.2}], 'abc': [0.25, 0.6666666666666666, 0.3333333333333333], 'properties': {}, 'label': 'Ag1', 'xyz': [1.2155567500000004, 3.37169549549271, -1.8748883490182777e-07]}, {'species': [{'element': 'Ga', 'occu': 0.8}, {'element': 'Ag', 'occu': 0.2}], 'abc': [0.75, 0.33333333333333337, 0.6666666666666667], 'properties': {}, 'label': 'Ag1', 'xyz': [3.64667025, 1.6858477477463554, 2.919973766255583]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.25, 0.167414, 0.334828], 'properties': {}, 'label': 'Ag2', 'xyz': [1.2155567500000002, 0.846703544523625, 1.4665334643117365]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.75, 0.832586, 0.665172], 'properties': {}, 'label': 'Ag2', 'xyz': [3.6466702500000006, 4.21083969871544, 1.4534401144550113]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.75, 0.832586, 0.167414], 'properties': {}, 'label': 'Ag2', 'xyz': [3.6466702500000006, 4.21083969871544, -1.4534405827567483]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.25, 0.167414, 0.832586], 'properties': {}, 'label': 'Ag2', 'xyz': [1.2155567500000002, 0.846703544523625, 4.373414161523496]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.25, 0.665172, 0.832586], 'properties': {}, 'label': 'Ag2', 'xyz': [1.2155567500000004, 3.3641361541918156, 2.9199736729315147]}, {'species': [{'element': 'Ag', 'occu': 1.0}], 'abc': [0.75, 0.334828, 0.167414], 'properties': {}, 'label': 'Ag2', 'xyz': [3.64667025, 1.69340708904725, -9.41647670948953e-08]}]}"
24,Ag0.92Se2Sn1.08-MP-mp-1229011-synth_doped.cif,5.57,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[3.8870021314549192, 0.0, 1.1718414538631936], [1.766860214829734, 3.462223353740615, 1.1718414538631936], [0.0, 0.0, 7.0325229]], 'pbc': (True, True, True), 'a': 4.0598027, 'b': 4.0598027, 'c': 7.0325229, 'alpha': 73.22315284, 'beta': 73.22315284, 'gamma': 59.99998863000001, 'volume': 94.64136933012799}, 'properties': {}, 'sites': [{'species': [{'element': 'Ag', 'occu': 0.92}, {'element': 'Sn', 'occu': 0.08}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Sn1', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Sn', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Sn2', 'xyz': [2.826931173142327, 1.7311116768703074, 4.688102903863194]}, {'species': [{'element': 'Se', 'occu': 1.0}], 'abc': [0.251816, 0.251816, 0.244552], 'properties': {}, 'label': 'Se3', 'xyz': [1.4237330005920161, 0.8718432360455466, 2.309994395332828]}, {'species': [{'element': 'Se', 'occu': 1.0}], 'abc': [0.748184, 0.748184, 0.755448], 'properties': {}, 'label': 'Se3', 'xyz': [4.230129345692637, 2.590380117695068, 7.066211412393559]}]}"
25,Ag0.95Se2Sn1.05-MP-mp-1229011-synth_doped.cif,5.245,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[3.8870021314549192, 0.0, 1.1718414538631936], [1.766860214829734, 3.462223353740615, 1.1718414538631936], [0.0, 0.0, 7.0325229]], 'pbc': (True, True, True), 'a': 4.0598027, 'b': 4.0598027, 'c': 7.0325229, 'alpha': 73.22315284, 'beta': 73.22315284, 'gamma': 59.99998863000001, 'volume': 94.64136933012799}, 'properties': {}, 'sites': [{'species': [{'element': 'Ag', 'occu': 0.95}, {'element': 'Sn', 'occu': 0.05}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Sn1', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Sn', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Sn2', 'xyz': [2.826931173142327, 1.7311116768703074, 4.688102903863194]}, {'species': [{'element': 'Se', 'occu': 1.0}], 'abc': [0.251816, 0.251816, 0.244552], 'properties': {}, 'label': 'Se3', 'xyz': [1.4237330005920161, 0.8718432360455466, 2.309994395332828]}, {'species': [{'element': 'Se', 'occu': 1.0}], 'abc': [0.748184, 0.748184, 0.755448], 'properties': {}, 'label': 'Se3', 'xyz': [4.230129345692637, 2.590380117695068, 7.066211412393559]}]}"
26,Ag0.9S0.2Se1.8Sn1.1-MP-mp-1229011-synth_doped.cif,6.79,"{'@module': 'pymatgen.core.structure', '@class': 'Structure', 'charge': 0.0, 'lattice': {'matrix': [[3.8870021314549192, 0.0, 1.1718414538631936], [1.766860214829734, 3.462223353740615, 1.1718414538631936], [0.0, 0.0, 7.0325229]], 'pbc': (True, True, True), 'a': 4.0598027, 'b': 4.0598027, 'c': 7.0325229, 'alpha': 73.22315284, 'beta': 73.22315284, 'gamma': 59.99998863000001, 'volume': 94.64136933012799}, 'properties': {}, 'sites': [{'species': [{'element': 'Ag', 'occu': 0.9}, {'element': 'Sn', 'occu': 0.1}], 'abc': [0.0, 0.0, 0.0], 'properties': {}, 'label': 'Sn1', 'xyz': [0.0, 0.0, 0.0]}, {'species': [{'element': 'Sn', 'occu': 1.0}], 'abc': [0.5, 0.5, 0.5], 'properties': {}, 'label': 'Sn2', 'xyz': [2.826931173142327, 1.7311116768703074, 4.688102903863194]}, {'species': [{'element': 'Se', 'occu': 0.9}, {'element': 'S', 'occu': 0.1}], 'abc': [0.251816, 0.251816, 0.244552], 'properties': {}, 'label': 'S4', 'xyz': [1.4237330005920161, 0.8718432360455466, 2.309994395332828]}, {'species': [{'element': 'Se', 'occu': 0.9}, {'element': 'S', 'occu': 0.1}], 'abc': [0.748184, 0.748184, 0.755448], 'properties': {}, 'label': 'S4', 'xyz': [4.230129345692637, 2.590380117695068, 7.066211412393559]}]}"
